Id,month,state,permit,permit_recheck,handgun,long_gun,other,multiple,admin,prepawn_handgun,prepawn_long_gun,prepawn_other,redemption_handgun,redemption_long_gun,redemption_other,returned_handgun,returned_long_gun,returned_other,rentals_handgun,rentals_long_gun,private_sale_handgun,private_sale_long_gun,private_sale_other,return_to_seller_handgun,return_to_seller_long_gun,return_to_seller_other,totals
6631,2013-05,Nevada,2302,,4426,3571,247,315,0,0,1,0,277,158,0,,,,,,,,,,,,11297
6632,2013-05,New Hampshire,4590,,4051,3086,37,0,0,0,0,0,0,16,0,,,,,,,,,,,,11780
6633,2013-05,New Jersey,0,,7726,4486,444,0,0,0,0,0,0,0,0,,,,,,,,,,,,12656
6634,2013-05,New Mexico,1588,,4686,4267,196,235,0,5,5,0,413,541,0,,,,,,,,,,,,11936
6635,2013-05,New York,2518,,7992,11417,550,123,558,0,0,0,0,9,0,,,,,,,,,,,,23167
6636,2013-05,North Carolina,22157,,652,11406,380,149,0,6,14,0,1692,2235,4,,,,,,,,,,,,38695
6637,2013-05,North Dakota,1458,,1652,2856,55,59,0,0,0,0,67,137,0,,,,,,,,,,,,6284
6638,2013-05,Ohio,0,,23364,15596,849,1034,0,2,3,0,1046,854,3,,,,,,,,,,,,42751
6639,2013-05,Oklahoma,0,,10401,9045,506,750,0,3,1,0,1683,1874,6,,,,,,,,,,,,24269
6640,2013-05,Oregon,23,,10027,8727,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,18777
6641,2013-05,Pennsylvania,20864,,20,49732,265,0,1,0,0,0,0,0,0,,,,,,,,,,,,70882
6642,2013-05,Puerto Rico,0,,1297,217,10,31,0,0,0,0,0,0,0,,,,,,,,,,,,1555
6643,2013-05,Rhode Island,0,,1036,819,52,200,0,0,0,0,1,1,0,,,,,,,,,,,,2109
6644,2013-05,South Carolina,9441,,7277,4673,218,256,0,8,10,0,975,854,1,,,,,,,,,,,,23713
6645,2013-05,South Dakota,0,,2180,3075,53,122,0,1,0,0,92,249,0,,,,,,,,,,,,5772
6646,2013-05,Tennessee,12435,,16850,12546,0,690,0,0,0,0,0,0,0,,,,,,,,,,,,42521
6647,2013-05,Texas,21953,,41105,34669,1948,2099,0,43,24,1,5254,4558,14,,,,,,,,,,,,111668
6648,2013-05,Utah,27875,,2749,3255,96,110,0,2,0,0,232,296,0,,,,,,,,,,,,34615
6649,2013-05,Vermont,0,,1030,1112,46,40,0,0,0,0,0,0,0,,,,,,,,,,,,2228
6650,2013-05,Virgin Islands,60,,12,2,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,75
6651,2013-05,Virginia,0,,17007,13414,687,0,0,0,0,0,0,0,0,,,,,,,,,,,,31108
6652,2013-05,Washington,11878,,14262,10595,797,467,2,5,4,0,1219,1199,2,,,,,,,,,,,,40430
6653,2013-05,West Virginia,510,,6371,5792,194,381,1,6,14,0,934,1705,0,,,,,,,,,,,,15908
6654,2013-05,Wisconsin,7046,,11961,9200,385,33,0,0,1,0,99,250,0,,,,,,,,,,,,28975
6655,2013-05,Wyoming,758,,2066,2174,85,109,3,4,2,0,157,223,0,,,,,,,,,,,,5581
6656,2013-04,Alabama,672,,14930,13043,468,695,2,6,14,0,1743,1636,5,,,,1,,,,,,,,33215
6657,2013-04,Alaska,328,,3324,4162,340,209,0,4,7,0,170,213,1,,,,0,,,,,,,,8758
6658,2013-04,Arizona,8830,,11774,8650,748,526,0,5,2,0,1202,705,2,,,,0,,,,,,,,32444
6659,2013-04,Arkansas,7066,,5983,6145,108,299,0,4,8,0,811,1634,4,,,,0,,,,,,,,22062
6660,2013-04,California,32066,,34701,42516,72,0,0,0,0,0,433,358,3,,,,0,,,,,,,,110149
6661,2013-04,Colorado,6788,,18548,16004,1047,1285,0,0,0,0,2,1,0,,,,0,,,,,,,,43675
6662,2013-04,Connecticut,15251,,6631,6531,1276,0,14,0,0,0,0,0,0,,,,0,,,,,,,,29703
6663,2013-04,Delaware,314,,1871,1323,83,72,0,0,0,0,2,0,0,,,,0,,,,,,,,3665
6664,2013-04,District of Columbia,0,,41,6,0,1,0,0,0,0,0,0,0,,,,0,,,,,,,,48
6665,2013-04,Florida,29479,,41943,25404,2086,1649,12,18,10,0,1356,796,4,,,,0,,,,,,,,102757
6666,2013-04,Georgia,15918,,11406,8593,288,482,0,12,18,0,1497,1651,0,,,,0,,,,,,,,39865
6667,2013-04,Guam,0,,35,42,12,0,0,0,0,0,0,0,0,,,,0,,,,,,,,89
6668,2013-04,Hawaii,1753,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,1753
6669,2013-04,Idaho,4341,,3115,4476,107,145,0,4,7,0,287,592,1,,,,0,,,,,,,,13075
6670,2013-04,Illinois,98095,,18421,14842,0,897,0,0,0,0,0,0,0,,,,0,,,,,,,,132255
6671,2013-04,Indiana,18389,,17150,14005,787,566,0,0,2,0,0,493,1,,,,0,,,,,,,,51393
6672,2013-04,Iowa,12545,,120,2947,22,2,0,0,0,0,2,96,0,,,,0,,,,,,,,15734
6673,2013-04,Kansas,5006,,7408,7172,326,378,0,2,0,0,399,455,0,,,,0,,,,,,,,21146
6674,2013-04,Kentucky,15448,,10079,9442,180,540,3,2,13,0,1499,1983,1,,,,0,,,,,,,,39190
6675,2013-04,Louisiana,0,,11514,10078,445,549,0,6,2,0,892,1039,0,,,,0,,,,,,,,24525
6676,2013-04,Maine,0,,3940,4331,116,202,0,11,38,0,71,179,0,,,,0,,,,,,,,8888
6677,2013-04,Mariana Islands,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,0
6678,2013-04,Maryland,176,,7924,7231,76,14,0,0,1,0,62,134,0,,,,0,,,,,,,,15618
6679,2013-04,Massachusetts,13170,,5081,3717,478,164,6,0,0,0,0,0,0,,,,0,,,,,,,,22616
6680,2013-04,Michigan,22348,,13166,12695,412,245,0,0,2,0,2,349,0,,,,0,,,,,,,,49219
6681,2013-04,Minnesota,23538,,12801,14244,531,427,0,1,3,0,173,492,0,,,,0,,,,,,,,52210
6682,2013-04,Mississippi,836,,6469,5482,170,279,0,30,31,0,890,1176,0,,,,0,,,,,,,,15363
6683,2013-04,Missouri,8023,,19776,16405,715,779,0,8,18,0,837,1399,3,,,,0,,,,,,,,47963
6684,2013-04,Montana,1733,,3411,5035,110,226,4,0,4,0,357,884,0,,,,0,,,,,,,,11764
6685,2013-04,Nebraska,5707,,103,2383,21,3,0,0,1,0,8,84,0,,,,0,,,,,,,,8310
6686,2013-04,Nevada,3645,,5241,4263,298,362,0,0,0,0,254,162,0,,,,0,,,,,,,,14225
6687,2013-04,New Hampshire,4899,,5292,4088,67,2,3,0,1,0,0,13,0,,,,0,,,,,,,,14365
6688,2013-04,New Jersey,0,,5032,3645,300,0,0,0,0,0,0,0,0,,,,0,,,,,,,,8977
6689,2013-04,New Mexico,1298,,5204,5096,267,255,0,3,6,0,365,501,0,,,,0,,,,,,,,12995
6690,2013-04,New York,2706,,10237,16789,514,138,607,0,0,0,3,5,0,,,,0,,,,,,,,30999
6691,2013-04,North Carolina,28195,,635,13493,517,165,0,17,12,0,1416,2275,4,,,,0,,,,,,,,46729
6692,2013-04,North Dakota,1304,,2141,3860,57,119,0,0,1,1,60,135,0,,,,0,,,,,,,,7678
6693,2013-04,Ohio,0,,31627,21579,1266,1217,0,1,0,1,965,980,3,,,,0,,,,,,,,57639
6694,2013-04,Oklahoma,0,,13962,11874,751,768,0,4,4,0,1450,1716,1,,,,0,,,,,,,,30530
6695,2013-04,Oregon,40,,12561,11056,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,23657
6696,2013-04,Pennsylvania,26218,,22,64416,339,0,0,0,0,0,0,0,0,,,,0,,,,,,,,90995
6697,2013-04,Puerto Rico,0,,1112,160,28,15,0,0,0,0,0,0,0,,,,0,,,,,,,,1315
6698,2013-04,Rhode Island,0,,1256,1207,77,234,0,0,0,0,1,0,0,,,,0,,,,,,,,2775
6699,2013-04,South Carolina,10125,,9032,6161,292,262,0,3,7,0,908,808,1,,,,0,,,,,,,,27599
6700,2013-04,South Dakota,2,,2680,3868,78,149,0,0,1,0,90,190,0,,,,0,,,,,,,,7058
6701,2013-04,Tennessee,11113,,19072,14798,0,784,0,0,0,0,0,0,0,,,,0,,,,,,,,45767
6702,2013-04,Texas,29885,,48822,39216,2164,2286,0,54,44,1,4829,4502,12,,,,0,,,,,,,,131815
6703,2013-04,Utah,22113,,3690,4183,95,109,0,1,0,0,214,312,0,,,,0,,,,,,,,30717
6704,2013-04,Vermont,0,,1591,1883,63,71,0,0,0,0,0,0,0,,,,0,,,,,,,,3608
6705,2013-04,Virgin Islands,85,,19,4,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,108
6706,2013-04,Virginia,0,,20989,17416,866,0,0,0,0,0,0,0,0,,,,0,,,,,,,,39271
6707,2013-04,Washington,15106,,17008,13057,1154,506,3,3,6,0,1125,1130,2,,,,0,,,,,,,,49100
6708,2013-04,West Virginia,677,,7548,7408,198,390,1,5,4,0,875,1654,1,,,,0,,,,,,,,18761
6709,2013-04,Wisconsin,11117,,14982,15166,604,38,0,0,0,3,76,249,1,,,,0,,,,,,,,42236
6710,2013-04,Wyoming,876,,2254,2413,117,120,10,0,0,0,119,175,0,,,,0,,,,,,,,6084
6711,2013-03,Alabama,679,,20215,18498,538,928,0,10,14,0,2097,2163,2,,,,0,,,,,,,,45144
6712,2013-03,Alaska,255,,3506,4228,394,220,0,8,6,0,230,199,1,,,,0,,,,,,,,9047
6713,2013-03,Arizona,8288,,14384,10700,729,590,0,3,4,0,1413,831,4,,,,0,,,,,,,,36946
6714,2013-03,Arkansas,6472,,9312,8667,141,373,0,11,13,0,945,2069,1,,,,0,,,,,,,,28004
6715,2013-03,California,29750,,38013,48181,80,0,0,0,0,0,654,423,5,,,,0,,,,,,,,117106
6716,2013-03,Colorado,10289,,23937,20786,1258,1736,0,0,0,0,1,0,0,,,,0,,,,,,,,58007
6717,2013-03,Connecticut,13901,,8010,8128,1165,0,9,0,0,0,0,0,0,,,,0,,,,,,,,31213
6718,2013-03,Delaware,64,,2243,1755,92,89,0,0,0,0,3,4,0,,,,0,,,,,,,,4250
6719,2013-03,District of Columbia,0,,48,3,0,1,0,0,0,0,0,0,0,,,,0,,,,,,,,52
6720,2013-03,Florida,0,,48586,31464,1998,1875,1,16,5,1,1684,910,1,,,,0,,,,,,,,86541
6721,2013-03,Georgia,19191,,16404,12878,364,658,0,14,19,0,1851,2078,0,,,,0,,,,,,,,53457
6722,2013-03,Guam,0,,31,41,7,3,0,0,0,0,0,0,0,,,,0,,,,,,,,82
6723,2013-03,Hawaii,1564,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,1564
6724,2013-03,Idaho,4820,,4126,5603,155,191,0,5,9,0,347,695,3,,,,0,,,,,,,,15954
6725,2013-03,Illinois,93378,,23779,19564,0,1091,0,0,0,0,0,0,0,,,,0,,,,,,,,137812
6726,2013-03,Indiana,12834,,24239,18379,1055,844,0,0,2,0,1,607,0,,,,0,,,,,,,,57961
6727,2013-03,Iowa,14410,,195,4400,33,3,0,0,0,0,1,134,0,,,,0,,,,,,,,19176
6728,2013-03,Kansas,2116,,9708,9056,401,442,0,0,3,0,463,552,0,,,,0,,,,,,,,22741
6729,2013-03,Kentucky,210474,,14921,12647,337,735,0,6,6,1,1741,2385,0,,,,0,,,,,,,,243253
6730,2013-03,Louisiana,0,,14463,12844,499,679,0,6,4,0,1166,1231,1,,,,0,,,,,,,,30893
6731,2013-03,Maine,0,,4745,4908,139,258,0,10,40,0,70,149,1,,,,0,,,,,,,,10320
6732,2013-03,Mariana Islands,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,0
6733,2013-03,Maryland,116,,8217,8190,63,49,0,0,1,0,78,157,2,,,,0,,,,,,,,16873
6734,2013-03,Massachusetts,13484,,6174,4861,496,204,1,0,0,0,0,0,0,,,,0,,,,,,,,25220
6735,2013-03,Michigan,22430,,17749,16343,435,292,0,0,9,0,1,427,0,,,,0,,,,,,,,57686
6736,2013-03,Minnesota,25310,,15176,14763,548,483,0,0,2,0,174,575,0,,,,0,,,,,,,,57031
6737,2013-03,Mississippi,1032,,8752,8146,190,384,0,35,27,0,1054,1585,2,,,,0,,,,,,,,21207
6738,2013-03,Missouri,9608,,26501,21600,945,1032,0,7,14,0,934,1677,3,,,,0,,,,,,,,62321
6739,2013-03,Montana,2058,,4358,5536,122,258,6,2,4,1,438,999,1,,,,0,,,,,,,,13783
6740,2013-03,Nebraska,7750,,134,3020,23,4,0,0,2,0,5,114,0,,,,0,,,,,,,,11052
6741,2013-03,Nevada,2966,,6305,5169,308,419,0,0,1,1,273,181,0,,,,0,,,,,,,,15623
6742,2013-03,New Hampshire,4269,,6519,5004,66,1,4,0,0,0,0,18,0,,,,0,,,,,,,,15881
6743,2013-03,New Jersey,0,,5369,4219,255,0,0,0,0,0,0,0,0,,,,0,,,,,,,,9843
6744,2013-03,New Mexico,1620,,6870,6126,313,515,0,3,2,0,420,737,0,,,,0,,,,,,,,16606
6745,2013-03,New York,2800,,12598,18458,605,198,342,0,0,0,0,12,0,,,,0,,,,,,,,35013
6746,2013-03,North Carolina,32790,,936,19162,627,203,0,13,10,0,1730,2877,5,,,,0,,,,,,,,58353
6747,2013-03,North Dakota,1103,,2735,3882,93,110,0,0,1,1,60,158,0,,,,0,,,,,,,,8143
6748,2013-03,Ohio,0,,42641,27725,1614,1699,0,1,1,0,1215,1133,2,,,,0,,,,,,,,76031
6749,2013-03,Oklahoma,0,,17319,14650,720,869,0,3,7,0,1662,1992,2,,,,0,,,,,,,,37224
6750,2013-03,Oregon,115,,14859,13047,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,28021
6751,2013-03,Pennsylvania,29573,,43,84244,349,0,0,0,0,0,0,0,0,,,,0,,,,,,,,114209
6752,2013-03,Puerto Rico,0,,1001,194,10,28,0,0,0,0,0,0,0,,,,0,,,,,,,,1233
6753,2013-03,Rhode Island,0,,1546,1224,53,265,0,0,0,0,0,0,0,,,,0,,,,,,,,3088
6754,2013-03,South Carolina,10645,,12620,9103,375,392,0,5,3,0,1048,1038,5,,,,0,,,,,,,,35234
6755,2013-03,South Dakota,7,,3537,5315,94,212,0,0,2,0,106,233,0,,,,0,,,,,,,,9506
6756,2013-03,Tennessee,12700,,26152,21626,0,984,0,0,0,0,0,0,0,,,,0,,,,,,,,61462
6757,2013-03,Texas,32693,,64439,49206,2553,2913,0,47,31,0,5916,5780,12,,,,4,,,,,,,,163594
6758,2013-03,Utah,20526,,5415,5409,121,173,0,0,0,1,238,357,0,,,,0,,,,,,,,32240
6759,2013-03,Vermont,0,,1899,2044,59,97,0,0,0,0,0,0,0,,,,0,,,,,,,,4099
6760,2013-03,Virgin Islands,253,,9,8,0,0,1,0,0,0,0,0,0,,,,0,,,,,,,,271
6761,2013-03,Virginia,0,,28321,22841,1122,0,0,0,0,0,0,0,0,,,,0,,,,,,,,52284
6762,2013-03,Washington,19337,,21189,15283,1303,640,11,6,8,0,1320,1486,5,,,,0,,,,,,,,60588
6763,2013-03,West Virginia,665,,10984,10380,295,542,0,3,6,0,968,2005,0,,,,0,,,,,,,,25848
6764,2013-03,Wisconsin,12264,,18924,18367,557,32,0,0,3,1,78,266,0,,,,0,,,,,,,,50492
6765,2013-03,Wyoming,787,,3110,2998,118,164,1,0,1,0,145,210,0,,,,0,,,,,,,,7534
6766,2013-02,Alabama,738,,24166,19763,579,1147,0,12,17,0,2970,3279,7,,,,,,,,,,,,52678
6767,2013-02,Alaska,179,,4011,4073,355,245,0,8,5,0,275,246,0,,,,,,,,,,,,9397
6768,2013-02,Arizona,5861,,16313,11166,580,798,0,17,6,0,2077,1204,0,,,,,,,,,,,,38022
6769,2013-02,Arkansas,4559,,12200,10228,144,738,0,4,30,0,1553,3768,2,,,,,,,,,,,,33226
6770,2013-02,California,23358,,38087,46026,97,0,2,0,0,0,651,443,2,,,,,,,,,,,,108666
6771,2013-02,Colorado,3582,,27732,20546,1080,2216,1,2,0,0,6,5,0,,,,,,,,,,,,55170
6772,2013-02,Connecticut,10461,,6813,6190,652,0,12,0,0,0,0,0,0,,,,,,,,,,,,24128
6773,2013-02,Delaware,15,,2358,1658,99,96,0,0,0,0,3,6,0,,,,,,,,,,,,4235
6774,2013-02,District of Columbia,0,,58,3,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,62
6775,2013-02,Florida,0,,56967,34711,1948,2495,3,12,9,0,2239,1401,0,,,,,,,,,,,,99785
6776,2013-02,Georgia,23389,,22516,14256,363,1017,0,21,38,0,2835,3471,1,,,,,,,,,,,,67907
6777,2013-02,Guam,0,,53,38,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,95
6778,2013-02,Hawaii,1803,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1803
6779,2013-02,Idaho,5180,,5043,5712,128,277,0,3,16,1,482,1102,3,,,,,,,,,,,,17947
6780,2013-02,Illinois,83806,,24175,18387,0,1247,0,0,0,0,0,0,0,,,,,,,,,,,,127615
6781,2013-02,Indiana,10011,,26643,18179,865,882,0,0,2,0,0,1056,0,,,,,,,,,,,,57638
6782,2013-02,Iowa,15868,,238,3995,34,8,0,0,0,0,6,160,0,,,,,,,,,,,,20309
6783,2013-02,Kansas,1787,,11355,9238,320,596,3,3,4,0,773,758,2,,,,,,,,,,,,24839
6784,2013-02,Kentucky,205714,,19072,13980,321,1246,1,13,17,0,2727,4167,2,,,,,,,,,,,,247260
6785,2013-02,Louisiana,0,,16804,13560,582,856,0,6,3,4,1518,1794,2,,,,,,,,,,,,35129
6786,2013-02,Maine,0,,4228,4097,109,214,0,7,21,0,105,248,0,,,,,,,,,,,,9029
6787,2013-02,Mariana Islands,0,,0,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2
6788,2013-02,Maryland,8,,7965,7786,76,53,0,0,3,0,111,238,1,,,,,,,,,,,,16241
6789,2013-02,Massachusetts,11361,,5818,3578,513,217,4,0,0,0,0,0,0,,,,,,,,,,,,21491
6790,2013-02,Michigan,20254,,18279,14848,448,322,0,0,10,0,1,517,1,,,,,,,,,,,,54680
6791,2013-02,Minnesota,24632,,15779,12716,549,584,0,0,3,0,244,752,1,,,,,,,,,,,,55260
6792,2013-02,Mississippi,1135,,11204,9433,238,543,0,27,25,0,1619,2421,4,,,,,,,,,,,,26649
6793,2013-02,Missouri,6591,,30172,21984,830,1350,0,18,47,0,1470,2742,1,,,,,,,,,,,,65205
6794,2013-02,Montana,1997,,4766,5232,116,391,11,0,9,0,594,1561,0,,,,,,,,,,,,14677
6795,2013-02,Nebraska,6567,,160,2993,34,4,0,1,2,0,7,190,2,,,,,,,,,,,,9960
6796,2013-02,Nevada,2771,,7432,5095,538,516,0,0,0,0,439,273,1,,,,,,,,,,,,17065
6797,2013-02,New Hampshire,4234,,6214,4434,75,5,1,0,0,0,0,25,0,,,,,,,,,,,,14988
6798,2013-02,New Jersey,0,,4472,4274,226,0,0,0,0,0,0,0,0,,,,,,,,,,,,8972
6799,2013-02,New Mexico,1138,,7396,6328,290,388,0,3,8,0,644,1005,2,,,,,,,,,,,,17202
6800,2013-02,New York,2486,,11469,17235,523,197,320,0,0,0,6,13,0,,,,,,,,,,,,32249
6801,2013-02,North Carolina,41227,,1085,21728,691,466,0,9,11,0,2855,4613,9,,,,,,,,,,,,72694
6802,2013-02,North Dakota,979,,3143,3764,56,144,0,2,0,0,74,200,0,,,,,,,,,,,,8362
6803,2013-02,Ohio,0,,45622,26931,1624,1955,0,2,2,0,1820,1803,3,,,,,,,,,,,,79762
6804,2013-02,Oklahoma,0,,20619,15693,673,1343,0,5,4,0,2364,3281,2,,,,,,,,,,,,43984
6805,2013-02,Oregon,71,,16691,13428,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,30190
6806,2013-02,Pennsylvania,31277,,26,82258,278,0,0,1,1,0,0,0,0,,,,,,,,,,,,113841
6807,2013-02,Puerto Rico,0,,1006,214,21,17,0,0,0,0,0,0,0,,,,,,,,,,,,1258
6808,2013-02,Rhode Island,0,,1343,992,43,245,0,0,0,0,1,0,0,,,,,,,,,,,,2624
6809,2013-02,South Carolina,11168,,16733,9776,444,575,0,1,6,0,1717,1744,4,,,,,,,,,,,,42168
6810,2013-02,South Dakota,0,,4160,5054,120,244,0,1,3,0,147,331,0,,,,,,,,,,,,10060
6811,2013-02,Tennessee,13110,,32630,23703,0,1341,0,0,0,0,0,0,0,,,,,,,,,,,,70784
6812,2013-02,Texas,37366,,76087,52208,2437,3973,0,59,58,2,8971,8613,32,,,,,,,,,,,,189806
6813,2013-02,Utah,15194,,6512,5464,154,209,0,2,1,0,307,513,0,,,,,,,,,,,,28356
6814,2013-02,Vermont,0,,2140,1961,49,104,0,0,0,0,0,0,0,,,,,,,,,,,,4254
6815,2013-02,Virgin Islands,0,,5,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,6
6816,2013-02,Virginia,0,,32229,23554,1341,0,0,0,0,0,0,0,0,,,,,,,,,,,,57124
6817,2013-02,Washington,19602,,24333,16360,1208,869,15,6,6,0,1750,1931,1,,,,,,,,,,,,66081
6818,2013-02,West Virginia,749,,12345,10340,264,818,0,9,13,0,1514,3362,0,,,,,,,,,,,,29414
6819,2013-02,Wisconsin,13396,,20921,15247,496,35,0,0,1,0,65,495,0,,,,,,,,,,,,50656
6820,2013-02,Wyoming,628,,3284,2803,96,174,2,1,2,0,208,358,0,,,,,,,,,,,,7556
6821,2013-01,Alabama,848,,26630,22168,645,1062,0,12,11,0,1880,1951,3,,,,,,,,,,,,55210
6822,2013-01,Alaska,116,,4765,4255,215,282,0,6,8,0,157,170,1,,,,,,,,,,,,9975
6823,2013-01,Arizona,4954,,19373,13109,859,842,0,8,12,0,1437,849,0,,,,,,,,,,,,41443
6824,2013-01,Arkansas,4714,,11566,9868,204,470,0,11,15,0,929,1828,2,,,,,,,,,,,,29607
6825,2013-01,California,26591,,51025,54527,96,0,0,0,0,0,578,367,3,,,,,,,,,,,,133187
6826,2013-01,Colorado,3324,,26419,19972,761,2640,3,2,0,0,0,0,0,,,,,,,,,,,,53121
6827,2013-01,Connecticut,13192,,9275,8636,757,0,26,0,0,0,0,0,0,,,,,,,,,,,,31886
6828,2013-01,Delaware,10,,2902,1909,109,116,0,0,0,0,3,6,0,,,,,,,,,,,,5055
6829,2013-01,District of Columbia,0,,55,4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,59
6830,2013-01,Florida,0,,68294,41844,2047,2874,2,8,6,0,1654,963,4,,,,,,,,,,,,117696
6831,2013-01,Georgia,27940,,23439,14798,383,801,0,15,23,0,1667,1795,1,,,,,,,,,,,,70862
6832,2013-01,Guam,0,,67,54,6,5,0,0,0,0,0,0,0,,,,,,,,,,,,132
6833,2013-01,Hawaii,2260,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2260
6834,2013-01,Idaho,4925,,5676,5792,165,247,0,4,5,0,289,605,0,,,,,,,,,,,,17708
6835,2013-01,Illinois,94721,,31185,22138,0,1564,0,0,0,0,0,0,0,,,,,,,,,,,,149608
6836,2013-01,Indiana,8353,,30334,20505,1121,1040,0,0,0,0,0,502,0,,,,,,,,,,,,61855
6837,2013-01,Iowa,19235,,344,4399,68,13,0,1,1,0,4,92,0,,,,,,,,,,,,24157
6838,2013-01,Kansas,2298,,13924,10878,488,683,0,2,6,0,483,507,1,,,,,,,,,,,,29270
6839,2013-01,Kentucky,203214,,17460,13023,448,791,0,9,18,0,1522,2022,3,,,,,,,,,,,,238510
6840,2013-01,Louisiana,0,,21046,17511,799,940,0,1,5,0,915,1096,0,,,,,,,,,,,,42313
6841,2013-01,Maine,0,,5306,4566,173,249,0,11,24,0,58,151,0,,,,,,,,,,,,10538
6842,2013-01,Mariana Islands,0,,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1
6843,2013-01,Maryland,0,,9416,8660,76,19,0,0,3,0,80,138,0,,,,,,,,,,,,18392
6844,2013-01,Massachusetts,15008,,7295,4810,409,261,2,0,0,0,0,0,0,,,,,,,,,,,,27785
6845,2013-01,Michigan,22567,,21547,15621,402,363,0,0,1,0,2,349,0,,,,,,,,,,,,60852
6846,2013-01,Minnesota,30700,,17763,13846,650,651,0,2,2,0,191,467,0,,,,,,,,,,,,64272
6847,2013-01,Mississippi,896,,11296,10927,315,492,0,37,43,0,944,1429,1,,,,,,,,,,,,26380
6848,2013-01,Missouri,6121,,36400,24147,1077,1364,0,9,22,0,903,1470,2,,,,,,,,,,,,71515
6849,2013-01,Montana,2663,,5509,5273,130,310,3,2,6,0,416,905,0,,,,,,,,,,,,15217
6850,2013-01,Nebraska,10876,,201,3519,35,8,0,0,1,0,9,102,0,,,,,,,,,,,,14751
6851,2013-01,Nevada,2578,,8354,5865,416,619,0,0,0,0,333,195,1,,,,,,,,,,,,18361
6852,2013-01,New Hampshire,6362,,7968,6068,96,3,10,0,0,0,0,6,0,,,,,,,,,,,,20513
6853,2013-01,New Jersey,0,,4958,5888,264,0,0,0,0,0,0,0,0,,,,,,,,,,,,11110
6854,2013-01,New Mexico,860,,7683,6624,321,408,0,7,5,0,439,651,0,,,,,,,,,,,,16998
6855,2013-01,New York,2935,,13448,25744,1143,253,213,0,0,0,4,12,0,,,,,,,,,,,,43752
6856,2013-01,North Carolina,42040,,1282,22157,755,192,0,4,17,0,1553,2296,5,,,,,,,,,,,,70301
6857,2013-01,North Dakota,1173,,3893,4222,59,179,0,0,0,0,51,109,0,,,,,,,,,,,,9686
6858,2013-01,Ohio,0,,49243,29034,1625,1923,0,0,1,0,1083,1080,7,,,,,,,,,,,,83996
6859,2013-01,Oklahoma,0,,24793,17756,922,1243,0,10,8,0,1629,1882,3,,,,,,,,,,,,48246
6860,2013-01,Oregon,66,,19225,14044,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,33335
6861,2013-01,Pennsylvania,41617,,61,93619,304,0,0,0,1,0,1,0,0,,,,,,,,,,,,135603
6862,2013-01,Puerto Rico,0,,1092,221,16,28,0,0,0,0,0,0,0,,,,,,,,,,,,1357
6863,2013-01,Rhode Island,0,,1831,1555,41,365,0,0,0,0,0,0,0,,,,,,,,,,,,3792
6864,2013-01,South Carolina,9893,,15015,8903,662,479,0,4,5,0,951,886,3,,,,,,,,,,,,36801
6865,2013-01,South Dakota,0,,5023,5512,139,252,0,1,0,0,93,222,0,,,,,,,,,,,,11242
6866,2013-01,Tennessee,9601,,34623,23963,0,1269,0,0,0,0,0,0,0,,,,,,,,,,,,69456
6867,2013-01,Texas,19093,,89130,60897,3015,3827,0,42,42,0,5484,5338,22,,,,,,,,,,,,186890
6868,2013-01,Utah,12829,,8344,5834,161,211,0,1,0,1,230,326,1,,,,,,,,,,,,27938
6869,2013-01,Vermont,0,,2203,1810,72,110,0,0,0,0,0,0,0,,,,,,,,,,,,4195
6870,2013-01,Virgin Islands,0,,17,8,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,26
6871,2013-01,Virginia,0,,34636,24775,1426,0,0,0,0,0,0,0,0,,,,,,,,,,,,60837
6872,2013-01,Washington,22087,,28505,18241,1252,778,7,3,7,1,1310,1352,4,,,,,,,,,,,,73547
6873,2013-01,West Virginia,615,,12197,10377,318,597,0,11,13,0,957,1707,1,,,,,,,,,,,,26793
6874,2013-01,Wisconsin,15439,,25154,15454,593,49,0,0,5,1,52,230,0,,,,,,,,,,,,56977
6875,2013-01,Wyoming,362,,3848,2997,99,156,1,5,1,0,160,232,0,,,,,,,,,,,,7861
6876,2012-12,Alabama,777,,30614,42433,777,1673,0,8,11,0,1988,2289,6,,,,,,,,,,,,80576
